"No.","Channel Name","Receive Frequency","Transmit Frequency","Channel Type","Transmit Power","Band Width","CTCSS/DCS Decode","CTCSS/DCS Encode","Contact","Contact Call Type","Contact TG/DMR ID","Radio ID","Busy Lock/TX Permit","Squelch Mode","Optional Signal","DTMF ID","2Tone ID","5Tone ID","PTT ID","Color Code","Slot","Scan List","Receive Group List","PTT Prohibit","Reverse","Simplex TDMA","Slot Suit","AES Digital Encryption","Digital Encryption","Call Confirmation","Talk Around(Simplex)","Work Alone","Custom CTCSS","2TONE Decode","Ranging","Through Mode","APRS RX","Analog APRS PTT Mode","Digital APRS PTT Mode","APRS Report Type","Digital APRS Report Channel","Correct Frequency[Hz]","SMS Confirmation","Exclude channel from roaming","DMR MODE","DataACK Disable","R5toneBot","R5ToneEot","Auto Scan","Ana Aprs Mute","Send Talker Alias"
"527","LPD 58","434.50000","434.50000","A-Analog","Low","12.5K","Off","62.5","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","PMR-SRBR","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","0","0","0","0","0"
"528","LPD 59","434.52500","434.52500","A-Analog","Low","12.5K","Off","62.5","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","PMR-SRBR","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","0","0","0","0","0"
"529","LPD 60","434.55000","434.55000","A-Analog","Low","12.5K","Off","62.5","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","PMR-SRBR","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","0","0","0","0","0"
"530","LPD 61","434.57500","434.57500","A-Analog","Low","12.5K","Off","62.5","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","PMR-SRBR","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","0","0","0","0","0"
"531","LPD 62","434.60000","434.60000","A-Analog","Low","12.5K","Off","62.5","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","PMR-SRBR","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","0","0","0","0","0"
"532","LPD 63","434.62500","434.62500","A-Analog","Low","12.5K","Off","62.5","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","PMR-SRBR","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","0","0","0","0","0"
"533","LPD 64","434.65000","434.65000","A-Analog","Low","12.5K","Off","62.5","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","PMR-SRBR","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","0","0","0","0","0"
"534","LPD 65","434.67500","434.67500","A-Analog","Low","12.5K","Off","62.5","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","PMR-SRBR","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","0","0","0","0","0"
"535","LPD 66","434.70000","434.70000","A-Analog","Low","12.5K","Off","62.5","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","PMR-SRBR","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","0","0","0","0","0"
"536","LPD 67","434.72500","434.72500","A-Analog","Low","12.5K","Off","62.5","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","PMR-SRBR","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","0","0","0","0","0"
"537","LPD 68","434.75000","434.75000","A-Analog","Low","12.5K","Off","62.5","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","PMR-SRBR","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","0","0","0","0","0"
"538","LPD 69","434.77500","434.77500","A-Analog","Low","12.5K","Off","62.5","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","2","PMR-SRBR","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","0","0","0","0","0"
"539","Jakt-01","155.42500","155.42500","A-Analog","Mid","25K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Jakt","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"540","Jakt-02","155.47500","155.47500","A-Analog","Mid","25K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Jakt","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"541","Jakt-03","155.50000","155.50000","A-Analog","Mid","25K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Jakt","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"542","Jakt-04","155.52500","155.52500","A-Analog","Mid","25K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Jakt","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"543","Jakt-05","156.00000","156.00000","A-Analog","Mid","25K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Jakt","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"544","Jakt-06","155.40000","155.40000","A-Analog","Mid","25K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Jakt","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"545","Jakt-07","155.45000","155.45000","A-Analog","Mid","25K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Jakt","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"546","Marin-VHF 01","160.65000","156.05000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"547","Marin-VHF 02","160.70000","156.70000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"548","Marin-VHF 03","160.75000","156.15000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"549","Marin-VHF 04","160.80000","156.20000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"550","Marin-VHF 05","160.85000","156.25000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"551","Marin-VHF 06","156.30000","156.30000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"552","Marin-VHF 07","160.95000","156.35000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"553","Marin-VHF 08","156.40000","156.40000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"554","Marin-VHF 09","156.45000","156.45000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"555","Marin-VHF 10","156.50000","156.50000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"556","Marin-VHF 11","156.55000","156.55000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"557","Marin-VHF 12","156.60000","156.60000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"558","Marin-VHF 13","156.65000","156.65000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"559","Marin-VHF 14","156.70000","156.70000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"560","Marin-VHF 15","156.75000","156.75000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"561","Marin-VHF 16","156.80000","156.80000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"562","Marin-VHF 17","156.85000","156.86000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"563","Marin-VHF 18","161.50000","156.90000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"564","Marin-VHF 19","161.55000","156.95000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"565","Marin-VHF 20","161.60000","157.00000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"566","Marin-VHF 21","161.65000","157.05000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"567","Marin-VHF 22","161.70000","157.10000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"568","Marin-VHF 23","161.75000","157.15000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"569","Marin-VHF 24","161.80000","157.20000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"570","Marin-VHF 25","161.85000","157.25000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"571","Marin-VHF 26","161.90000","157.30000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"572","Marin-VHF 27","161.95000","157.35000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"573","Marin-VHF 28","162.00000","157.40000","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"574","Marin-VHF 60","160.62500","156.02500","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"575","Marin-VHF 61","160.67500","156.07500","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
"576","Marin-VHF 62","160.72500","156.12500","A-Analog","Mid","12.5K","Off","Off","Sweden","Group Call","240","N0CALL First_name","Off","Carrier","Off","1","1","1","Off","1","1","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","On","Off","Off","Off","Off","1","0","Off","0","0","0","0","0","0","0","0"
